osmid,y,x,street_count,highway,ref,geometry
8323913931,16.4534481,107.5937717,3,,,POINT (107.5937717 16.4534481)
8323913941,16.4519882,107.5948116,3,,,POINT (107.5948116 16.4519882)
8323913942,16.4518572,107.5951369,1,,,POINT (107.5951369 16.4518572)
8323913943,16.4523715,107.5939575,3,,,POINT (107.5939575 16.4523715)
8323913946,16.4533595,107.594103,3,,,POINT (107.594103 16.4533595)
8323916800,16.450726,107.5979006,3,,,POINT (107.5979006 16.450726)
8323916805,16.4504745,107.598255,1,,,POINT (107.598255 16.4504745)
8323916806,16.4506907,107.5973041,3,,,POINT (107.5973041 16.4506907)
8323916810,16.4503832,107.5969903,1,,,POINT (107.5969903 16.4503832)
8323916811,16.4485169,107.5961669,1,,,POINT (107.5961669 16.4485169)
8323916813,16.4490301,107.595959,1,,,POINT (107.595959 16.4490301)
8323916814,16.4493398,107.5959576,4,,,POINT (107.5959576 16.4493398)
8323920802,16.4804855,107.6017806,3,,,POINT (107.6017806 16.4804855)
8323920806,16.480815,107.6020423,1,,,POINT (107.6020423 16.480815)
8323920807,16.4806761,107.602057,3,,,POINT (107.602057 16.4806761)
8323921386,16.490933,107.5962487,1,,,POINT (107.5962487 16.490933)
8323923047,16.4931636,107.601378,3,,,POINT (107.601378 16.4931636)
8323923048,16.4938571,107.6013604,3,,,POINT (107.6013604 16.4938571)
8323926527,16.5743898,107.6003787,3,,,POINT (107.6003787 16.5743898)
8323932159,16.493552,107.6002398,3,,,POINT (107.6002398 16.493552)
8323932160,16.4935923,107.6006663,1,,,POINT (107.6006663 16.4935923)
8323932220,16.4502067,107.5958399,4,,,POINT (107.5958399 16.4502067)
8323932221,16.4504043,107.5955218,3,,,POINT (107.5955218 16.4504043)
8323932222,16.45004,107.5940447,3,,,POINT (107.5940447 16.45004)
8323932223,16.4498906,107.5944945,1,,,POINT (107.5944945 16.4498906)
8323932227,16.450652,107.5937583,1,,,POINT (107.5937583 16.450652)
8323932228,16.4509395,107.594536,3,,,POINT (107.594536 16.4509395)
8323932236,16.4509195,107.5938039,1,,,POINT (107.5938039 16.4509195)
8323940312,16.4937239,107.5956845,3,,,POINT (107.5956845 16.4937239)
8323940313,16.4941787,107.5955459,1,,,POINT (107.5955459 16.4941787)
8323942382,16.4479175,107.5753154,1,,,POINT (107.5753154 16.4479175)
8323943593,16.4443415,107.6010674,3,,,POINT (107.6010674 16.4443415)
8323943608,16.4444162,107.601128,3,,,POINT (107.601128 16.4444162)
8323943609,16.445547,107.6010659,1,,,POINT (107.6010659 16.445547)
8323943614,16.4451105,107.6010119,3,,,POINT (107.6010119 16.4451105)
8323946807,16.4475522,107.5770146,1,,,POINT (107.5770146 16.4475522)
8323946810,16.4478177,107.5773509,4,,,POINT (107.5773509 16.4478177)
8323948027,16.5484638,107.637721,1,,,POINT (107.637721 16.5484638)
8323948037,16.5485364,107.6388696,3,,,POINT (107.6388696 16.5485364)
8323948060,16.4469046,107.577781,1,,,POINT (107.577781 16.4469046)
8323951900,16.4948508,107.596362,3,,,POINT (107.596362 16.4948508)
8323959049,16.491687,107.6053143,3,,,POINT (107.6053143 16.491687)
8323959050,16.49158,107.6048637,3,,,POINT (107.6048637 16.49158)
8323960291,16.469427,107.5849164,3,,,POINT (107.5849164 16.469427)
8323970569,16.4668382,107.6001875,1,,,POINT (107.6001875 16.4668382)
8323972911,16.4922761,107.6063829,3,,,POINT (107.6063829 16.4922761)
8323972912,16.492808,107.6063093,3,,,POINT (107.6063093 16.492808)
8323986486,16.4867147,107.5974052,3,,,POINT (107.5974052 16.4867147)
8323986487,16.4869723,107.5978151,1,,,POINT (107.5978151 16.4869723)
8323989405,16.4671623,107.6032372,1,,,POINT (107.6032372 16.4671623)
8323989407,16.467616,107.6032513,3,,,POINT (107.6032513 16.467616)
8323989408,16.4673141,107.6044334,1,,,POINT (107.6044334 16.4673141)
8323996318,16.4668543,107.603915,4,,,POINT (107.603915 16.4668543)
8323996323,16.4669167,107.603258,1,,,POINT (107.603258 16.4669167)
8323996940,16.4928028,107.5972679,1,,,POINT (107.5972679 16.4928028)
8323996941,16.4928127,107.5967063,3,,,POINT (107.5967063 16.4928127)
8323998350,16.4500732,107.600382,1,,,POINT (107.600382 16.4500732)
8323998370,16.4512205,107.5990543,1,,,POINT (107.5990543 16.4512205)
8323998371,16.4515253,107.5994685,3,,,POINT (107.5994685 16.4515253)
8323998372,16.4513697,107.5997449,1,,,POINT (107.5997449 16.4513697)
8323998373,16.4511059,107.6011278,3,,,POINT (107.6011278 16.4511059)
8323998377,16.4507479,107.6008489,3,,,POINT (107.6008489 16.4507479)
8323998378,16.4517423,107.6010068,3,,,POINT (107.6010068 16.4517423)
8323998379,16.451524,107.6008634,1,,,POINT (107.6008634 16.451524)
8324004804,16.4761172,107.603669,1,,,POINT (107.603669 16.4761172)
8324004807,16.4758103,107.6035114,3,,,POINT (107.6035114 16.4758103)
8324024627,16.4900048,107.601843,3,,,POINT (107.601843 16.4900048)
8324024628,16.4899372,107.6009173,3,,,POINT (107.6009173 16.4899372)
8324034562,16.4735765,107.598988,1,,,POINT (107.598988 16.4735765)
8324037054,16.4900209,107.603091,3,,,POINT (107.603091 16.4900209)
8324037056,16.4899835,107.6024769,3,,,POINT (107.6024769 16.4899835)
8324038118,16.4904365,107.6024577,3,,,POINT (107.6024577 16.4904365)
8324038119,16.4903874,107.6018299,3,,,POINT (107.6018299 16.4903874)
8324038691,16.4524925,107.5275466,1,,,POINT (107.5275466 16.4524925)
8324041869,16.4916352,107.6010391,1,,,POINT (107.6010391 16.4916352)
8324041870,16.4916085,107.6006209,3,,,POINT (107.6006209 16.4916085)
8324046500,16.4925096,107.5992568,1,,,POINT (107.5992568 16.4925096)
8324046501,16.4928453,107.599417,3,,,POINT (107.599417 16.4928453)
8324048691,16.4728243,107.5633172,1,,,POINT (107.5633172 16.4728243)
8324048692,16.4727197,107.5631308,3,,,POINT (107.5631308 16.4727197)
8324050638,16.452967,107.5263543,3,,,POINT (107.5263543 16.452967)
8324054646,16.4449579,107.5362316,1,,,POINT (107.5362316 16.4449579)
8324054654,16.4456698,107.5356255,3,,,POINT (107.5356255 16.4456698)
8324056580,16.4509157,107.5342038,1,,,POINT (107.5342038 16.4509157)
8324062600,16.4882853,107.5999059,1,,,POINT (107.5999059 16.4882853)
8324062601,16.4884222,107.5995809,3,,,POINT (107.5995809 16.4884222)
8324063558,16.4852811,107.5975584,3,,,POINT (107.5975584 16.4852811)
8324063559,16.4853828,107.5974043,3,,,POINT (107.5974043 16.4853828)
8324070718,16.4656306,107.6053977,1,,,POINT (107.6053977 16.4656306)
8324070725,16.4660936,107.6050976,3,,,POINT (107.6050976 16.4660936)
8324070726,16.4659971,107.6057249,1,,,POINT (107.6057249 16.4659971)
8324070732,16.4665051,107.6057169,1,,,POINT (107.6057169 16.4665051)
8324070736,16.4667679,107.6053268,3,,,POINT (107.6053268 16.4667679)
8324076684,16.4943922,107.6079461,3,,,POINT (107.6079461 16.4943922)
8324076685,16.4943485,107.6076373,1,,,POINT (107.6076373 16.4943485)
8324079119,16.4660587,107.6060976,3,,,POINT (107.6060976 16.4660587)
8324079120,16.4659379,107.6066007,3,,,POINT (107.6066007 16.4659379)
8324079121,16.4659688,107.606665,3,,,POINT (107.606665 16.4659688)
8324079122,16.4667154,107.6066435,3,,,POINT (107.6066435 16.4667154)
8324085117,16.5293497,107.5731923,3,,,POINT (107.5731923 16.5293497)
8324085118,16.5289752,107.5728029,3,,,POINT (107.5728029 16.5289752)
8324096226,16.4850138,107.5460123,1,,,POINT (107.5460123 16.4850138)
8324096230,16.4856723,107.5462244,3,,,POINT (107.5462244 16.4856723)
8324096231,16.4853443,107.5460136,3,,,POINT (107.5460136 16.4853443)
8324099605,16.4915979,107.5945418,3,,,POINT (107.5945418 16.4915979)
8324099606,16.4914127,107.593655,1,,,POINT (107.593655 16.4914127)
8324101779,16.4706307,107.6065256,3,,,POINT (107.6065256 16.4706307)
8324111624,16.4858731,107.6015184,3,,,POINT (107.6015184 16.4858731)
8324111625,16.4863563,107.6016993,3,,,POINT (107.6016993 16.4863563)
8324111632,16.4937955,107.6090979,3,,,POINT (107.6090979 16.4937955)
8324159664,16.4574743,107.5920577,3,,,POINT (107.5920577 16.4574743)
8324171686,16.4209397,107.5940908,1,,,POINT (107.5940908 16.4209397)
8324171707,16.4174278,107.5978205,1,,,POINT (107.5978205 16.4174278)
8324171709,16.4171511,107.5978701,3,,,POINT (107.5978701 16.4171511)
8324171714,16.4164449,107.5973135,3,,,POINT (107.5973135 16.4164449)
8324174927,16.4190834,107.5993158,1,,,POINT (107.5993158 16.4190834)
8324174948,16.4185572,107.5984642,3,,,POINT (107.5984642 16.4185572)
8324174951,16.4182987,107.5980196,3,,,POINT (107.5980196 16.4182987)
8324199155,16.4673166,107.5836773,3,,,POINT (107.5836773 16.4673166)
8324207307,16.4527487,107.5651485,3,,,POINT (107.5651485 16.4527487)
8324207308,16.452725,107.5645255,3,,,POINT (107.5645255 16.452725)
8324224213,16.459106,107.5931025,1,,,POINT (107.5931025 16.459106)
8324230124,16.5461266,107.6303704,1,,,POINT (107.6303704 16.5461266)
8324252969,16.4221991,107.5959992,3,,,POINT (107.5959992 16.4221991)
8324252974,16.422001,107.5964673,1,,,POINT (107.5964673 16.422001)
8324252986,16.4225866,107.5964757,1,,,POINT (107.5964757 16.4225866)
8324309830,16.4706321,107.5685851,1,,,POINT (107.5685851 16.4706321)
8324330466,16.4216086,107.5979465,1,,,POINT (107.5979465 16.4216086)
8324392741,16.4840344,107.6105864,3,,,POINT (107.6105864 16.4840344)
8324392742,16.4840374,107.6111934,3,,,POINT (107.6111934 16.4840374)
8324392744,16.4840357,107.6125413,3,,,POINT (107.6125413 16.4840357)
8324392746,16.4843086,107.6126602,1,,,POINT (107.6126602 16.4843086)
8324395744,16.4622918,107.5870903,1,,,POINT (107.5870903 16.4622918)
8324410750,16.426154,107.5988773,1,,,POINT (107.5988773 16.426154)
8324488327,16.4827384,107.6118866,3,,,POINT (107.6118866 16.4827384)
8324514542,16.4637776,107.6008862,3,,,POINT (107.6008862 16.4637776)
8324514543,16.4641114,107.6008965,3,,,POINT (107.6008965 16.4641114)
8324555148,16.4656511,107.5982476,1,,,POINT (107.5982476 16.4656511)
8324578590,16.4286978,107.5863768,1,,,POINT (107.5863768 16.4286978)
8324578595,16.4291514,107.586173,3,,,POINT (107.586173 16.4291514)
8324594657,16.4699866,107.5966128,1,,,POINT (107.5966128 16.4699866)
8324629270,16.4172243,107.592137,3,,,POINT (107.592137 16.4172243)
8324629276,16.4174213,107.5915468,1,,,POINT (107.5915468 16.4174213)
8324631735,16.5402418,107.6311248,1,,,POINT (107.6311248 16.5402418)
8324631736,16.5400662,107.6310258,3,,,POINT (107.6310258 16.5400662)
8324656908,16.4647981,107.5966398,3,,,POINT (107.5966398 16.4647981)
8324661584,16.4278026,107.5879106,3,,,POINT (107.5879106 16.4278026)
8324661598,16.4282225,107.5870452,3,,,POINT (107.5870452 16.4282225)
8324680137,16.4664619,107.6000013,1,,,POINT (107.6000013 16.4664619)
8324726271,16.4180374,107.5906498,3,,,POINT (107.5906498 16.4180374)
8324726272,16.4167035,107.591473,3,,,POINT (107.591473 16.4167035)
8324731760,16.4575768,107.5943443,1,,,POINT (107.5943443 16.4575768)
8324731764,16.4570249,107.5943115,3,,,POINT (107.5943115 16.4570249)
8324734087,16.457848,107.5937312,1,,,POINT (107.5937312 16.457848)
8324748974,16.4218859,107.5925812,3,,,POINT (107.5925812 16.4218859)
8324748979,16.4222788,107.592558,1,,,POINT (107.592558 16.4222788)
8324749425,16.4599941,107.5945535,1,,,POINT (107.5945535 16.4599941)
8324749428,16.458626,107.5941062,4,,,POINT (107.5941062 16.458626)
8324749435,16.4586799,107.5937765,3,,,POINT (107.5937765 16.4586799)
8324766773,16.4583506,107.5972247,3,,,POINT (107.5972247 16.4583506)
8324766782,16.4585138,107.5965903,1,,,POINT (107.5965903 16.4585138)
8324766788,16.4587303,107.5963203,1,,,POINT (107.5963203 16.4587303)
8324803374,16.4576028,107.6002397,3,,,POINT (107.6002397 16.4576028)
8324831371,16.457761,107.6021256,3,,,POINT (107.6021256 16.457761)
8324831375,16.4569114,107.6020475,3,,,POINT (107.6020475 16.4569114)
8324847511,16.4570559,107.6043637,1,,,POINT (107.6043637 16.4570559)
8324847512,16.457038,107.6041085,4,,,POINT (107.6041085 16.457038)
8324847513,16.4570276,107.6038648,1,,,POINT (107.6038648 16.4570276)
8324868973,16.4617989,107.606484,3,,,POINT (107.606484 16.4617989)
8324868975,16.4609208,107.6052126,1,,,POINT (107.6052126 16.4609208)
8324886226,16.4575318,107.6054218,1,,,POINT (107.6054218 16.4575318)
8324911747,16.4595265,107.606001,3,,,POINT (107.606001 16.4595265)
8324911748,16.459592,107.605844,3,,,POINT (107.605844 16.459592)
8324953925,16.4615817,107.6009128,3,,,POINT (107.6009128 16.4615817)
8324962509,16.468995,107.6034345,3,,,POINT (107.6034345 16.468995)
8324962516,16.4692792,107.6030897,1,,,POINT (107.6030897 16.4692792)
8324990228,16.4996784,107.5649841,3,,,POINT (107.5649841 16.4996784)
8324990236,16.5000411,107.5647716,4,,,POINT (107.5647716 16.5000411)
8324990237,16.5006841,107.5639543,3,,,POINT (107.5639543 16.5006841)
8324990238,16.4999241,107.5643036,3,,,POINT (107.5643036 16.4999241)
8324990239,16.5003999,107.563706,3,,,POINT (107.563706 16.5003999)
8324993742,16.5008355,107.5623496,4,,,POINT (107.5623496 16.5008355)
8324993743,16.499665,107.5613681,4,,,POINT (107.5613681 16.499665)
8324995184,16.5012369,107.5639227,4,,,POINT (107.5639227 16.5012369)
8325058031,16.429085,107.590439,1,,,POINT (107.590439 16.429085)
8325058035,16.4293054,107.5898656,3,,,POINT (107.5898656 16.4293054)
8325090631,16.4246599,107.5863795,1,,,POINT (107.5863795 16.4246599)
8325090632,16.4246878,107.5860176,3,,,POINT (107.5860176 16.4246878)
8325093689,16.4289409,107.5811867,1,,,POINT (107.5811867 16.4289409)
8325093695,16.4284809,107.5814785,3,,,POINT (107.5814785 16.4284809)
8325108781,16.4175358,107.5813061,1,,,POINT (107.5813061 16.4175358)
8325108783,16.417837,107.5817672,3,,,POINT (107.5817672 16.417837)
8325114959,16.4272056,107.5845154,3,,,POINT (107.5845154 16.4272056)
8326973834,16.4213589,107.5758269,3,,,POINT (107.5758269 16.4213589)
8326973850,16.4211333,107.5740138,1,,,POINT (107.5740138 16.4211333)
8327031707,16.419616,107.5701347,1,,,POINT (107.5701347 16.419616)
8327031716,16.4197112,107.5691879,1,,,POINT (107.5691879 16.4197112)
8327033832,16.4283608,107.5738858,1,,,POINT (107.5738858 16.4283608)
8327049137,16.4167517,107.5722449,3,,,POINT (107.5722449 16.4167517)
8327049144,16.4166591,107.5722637,1,,,POINT (107.5722637 16.4166591)
8327074304,16.4255456,107.5760712,3,,,POINT (107.5760712 16.4255456)
8327074305,16.4253809,107.575656,1,,,POINT (107.575656 16.4253809)
8332859914,16.5796938,107.6103786,1,,,POINT (107.6103786 16.5796938)
8332863390,16.4442389,107.5770883,1,,,POINT (107.5770883 16.4442389)
8332863396,16.4447771,107.577011,3,,,POINT (107.577011 16.4447771)
8332875433,16.5755864,107.6125411,1,,,POINT (107.6125411 16.5755864)
8332875439,16.576799,107.6135472,3,,,POINT (107.6135472 16.576799)
8332900185,16.45237,107.5997197,3,,,POINT (107.5997197 16.45237)
8332900186,16.4521607,107.5985554,1,,,POINT (107.5985554 16.4521607)
8332900194,16.4525759,107.5990195,3,,,POINT (107.5990195 16.4525759)
8332900195,16.4525581,107.5980391,1,,,POINT (107.5980391 16.4525581)
8332900197,16.4529003,107.5981128,3,,,POINT (107.5981128 16.4529003)
8332900199,16.4523128,107.59966,3,,,POINT (107.59966 16.4523128)
8332903370,16.4574347,107.5790993,3,,,POINT (107.5790993 16.4574347)
8332906012,16.451999,107.5792555,1,,,POINT (107.5792555 16.451999)
8332913953,16.4545209,107.5977159,1,,,POINT (107.5977159 16.4545209)
8332913954,16.4537286,107.5981008,1,,,POINT (107.5981008 16.4537286)
8332913956,16.4540978,107.5984149,3,,,POINT (107.5984149 16.4540978)
8332913957,16.4540704,107.5981796,3,,,POINT (107.5981796 16.4540704)
8332913958,16.4544347,107.5981235,1,,,POINT (107.5981235 16.4544347)
8332957184,16.4485806,107.5941026,3,,,POINT (107.5941026 16.4485806)
8332967136,16.4539543,107.5696713,1,,,POINT (107.5696713 16.4539543)
8332967142,16.4535233,107.5685896,3,,,POINT (107.5685896 16.4535233)
8332973344,16.4542135,107.5690967,1,,,POINT (107.5690967 16.4542135)
8332984649,16.4546276,107.6070135,3,,,POINT (107.6070135 16.4546276)
8332984650,16.4541183,107.6076132,1,,,POINT (107.6076132 16.4541183)
8332984655,16.4539023,107.6070179,3,,,POINT (107.6070179 16.4539023)
8332984656,16.4540114,107.6050521,3,,,POINT (107.6050521 16.4540114)
8332984657,16.4544398,107.6050302,1,,,POINT (107.6050302 16.4544398)
8332991975,16.4539279,107.5667504,1,,,POINT (107.5667504 16.4539279)
8332991978,16.4532616,107.5669155,3,,,POINT (107.5669155 16.4532616)
8332991979,16.4540102,107.5667363,1,,,POINT (107.5667363 16.4540102)
8332991980,16.4541686,107.5666988,3,,,POINT (107.5666988 16.4541686)
8332997970,16.4547884,107.595786,1,,,POINT (107.595786 16.4547884)
8332999156,16.4502439,107.6036541,3,,,POINT (107.6036541 16.4502439)
8332999157,16.4501478,107.6040003,1,,,POINT (107.6040003 16.4501478)
8333000038,16.4564097,107.6047765,3,,,POINT (107.6047765 16.4564097)
8333000042,16.4570238,107.6046588,1,,,POINT (107.6046588 16.4570238)
8333000043,16.4566426,107.6027121,3,,,POINT (107.6027121 16.4566426)
8333000044,16.4568797,107.6028201,1,,,POINT (107.6028201 16.4568797)
8333005626,16.4563778,107.5996671,3,,,POINT (107.5996671 16.4563778)
8333005627,16.4561935,107.5997121,1,,,POINT (107.5997121 16.4561935)
8333009526,16.4544102,107.5776315,1,,,POINT (107.5776315 16.4544102)
8333009528,16.4540433,107.5777027,3,,,POINT (107.5777027 16.4540433)
8333061724,16.4553848,107.5696643,3,,,POINT (107.5696643 16.4553848)
8333061726,16.4550091,107.5697844,3,,,POINT (107.5697844 16.4550091)
8333090783,16.4539382,107.567549,1,,,POINT (107.567549 16.4539382)
8333110877,16.4539974,107.5767624,3,,,POINT (107.5767624 16.4539974)
8333129724,16.4535894,107.5764725,3,,,POINT (107.5764725 16.4535894)
8333157417,16.4450666,107.5785092,1,,,POINT (107.5785092 16.4450666)
8333157420,16.4452333,107.5790068,3,,,POINT (107.5790068 16.4452333)
8333253212,16.3909093,107.5752193,3,,,POINT (107.5752193 16.3909093)
8333291212,16.4463393,107.575082,1,,,POINT (107.575082 16.4463393)
8333291213,16.446584,107.575132,3,,,POINT (107.575132 16.446584)
8333320275,16.3977946,107.5739318,3,,,POINT (107.5739318 16.3977946)
8333743256,16.4347706,107.5683081,1,,,POINT (107.5683081 16.4347706)
8333861436,16.4638776,107.5600201,1,,,POINT (107.5600201 16.4638776)
8334105880,16.4977276,107.5760637,3,,,POINT (107.5760637 16.4977276)
8336289177,16.4572021,107.5540804,3,,,POINT (107.5540804 16.4572021)
8336680862,16.5512004,107.6456867,3,,,POINT (107.6456867 16.5512004)
8336680905,16.5544402,107.651926,1,,,POINT (107.651926 16.5544402)
8336680906,16.5545186,107.6515854,3,,,POINT (107.6515854 16.5545186)
8336680907,16.5547436,107.6511884,1,,,POINT (107.6511884 16.5547436)
8336680908,16.5622669,107.6447154,3,,,POINT (107.6447154 16.5622669)
8336680909,16.5617122,107.644397,1,,,POINT (107.644397 16.5617122)
8336680910,16.5569569,107.6474281,3,,,POINT (107.6474281 16.5569569)
8336680911,16.5563723,107.6469129,1,,,POINT (107.6469129 16.5563723)
8336680915,16.5534272,107.6571536,1,,,POINT (107.6571536 16.5534272)
8336680916,16.5549017,107.6541696,1,,,POINT (107.6541696 16.5549017)
8336688317,16.5550547,107.6538021,3,,,POINT (107.6538021 16.5550547)
8336688320,16.5545505,107.6536188,3,,,POINT (107.6536188 16.5545505)
8336688322,16.5547115,107.6529761,1,,,POINT (107.6529761 16.5547115)
8336688329,16.5541749,107.653487,3,,,POINT (107.653487 16.5541749)
8336688332,16.5545572,107.6524705,1,,,POINT (107.6524705 16.5545572)
8336688336,16.5578538,107.6495162,3,,,POINT (107.6495162 16.5578538)
8336688339,16.5588109,107.6496059,1,,,POINT (107.6496059 16.5588109)
8336688342,16.5598927,107.6474831,3,,,POINT (107.6474831 16.5598927)
8336688344,16.5602718,107.6447323,3,,,POINT (107.6447323 16.5602718)
8336688348,16.5605863,107.6443059,3,,,POINT (107.6443059 16.5605863)
8336688353,16.560194,107.6441304,3,,,POINT (107.6441304 16.560194)
8336688356,16.5611976,107.6446308,3,,,POINT (107.6446308 16.5611976)
8336688357,16.5608368,107.644397,3,,,POINT (107.644397 16.5608368)
8336688364,16.5581883,107.6457432,3,,,POINT (107.6457432 16.5581883)
8336688372,16.5592403,107.6436353,1,,,POINT (107.6436353 16.5592403)
8337090375,16.5513871,107.6070553,1,,,POINT (107.6070553 16.5513871)
8337090376,16.5514581,107.60661,3,,,POINT (107.60661 16.5514581)
